,date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,ALINK,RSR,TUSD,GRT,ALGO,ESD,REN,BCHA,NEXO,QTUM,HUSD,RUNE,HBAR,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,UST,QNT,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FTM,FLOW,XSUSHI,MDX,ZKS,BNT,HOT,NPXS,XVS,BTMX,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,ONE,FEI,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT,XEC,AR,OHM,CELO,DESO,MINA,DYDX,SRM,PDT,LNA
1226,2018-04-07,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0
1227,2018-04-08,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0
1228,2018-04-09,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499
1229,2018-04-10,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0
1230,2018-04-11,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0
1231,2018-04-12,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0
1232,2018-04-13,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0
1233,2018-04-14,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0
1234,2018-04-15,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0
1235,2018-04-16,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0
1236,2018-04-17,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0
1237,2018-04-18,-0.181962852737417,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489
1238,2018-04-19,0,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417
1239,2018-04-20,-0.171529442047645,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0
1240,2018-04-21,-0.18083929102062,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645
1241,2018-04-22,0,-0.288315237358537,0,0,0,0,0,0,0,0,0,-0.189308545714999,-0.18493539171766,-0.167856309709285,0,0,0,-0.168052822244804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158266026308892,0,0,0,-0.19632579820344,-0.242596534131204,-0.154723247047097,-0.176650759135244,-1.02744748016414,-0.087389357932794,0,-0.100070053128569,-0.139102996636062,-0.127296756679976,0,0,-0.140331762231051,-0.118861532627099,-0.145892205141917,0,-0.125160419675148,-0.158485476857641,-0.155364706950627,-0.117689477193691,0,-0.116734047767887,-0.0752443231779898,-0.168450601679841,0,-0.15323370842336,-0.155344915295866,0,0,-0.174175196067185,0,-0.168011883252691,0,-0.151294665130773,-0.172719006778798,-0.117615446073918,0,-0.0626974612143938,-0.11954038881227,-0.190827169606283,0,0,0,0,0,0,-0.107059572449345,0,0,0,-0.084184656870153,0,0,-0.163669088255766,0,-0.192932919463147,-0.168282031117066,0,-0.192399555752629,0,0,0,-0.130558261891427,0,-0.200724803076048,0,-0.179668242599836,0,0,-0.187292514238339,0,0,0,-0.177278622366017,0,0,-0.14836966120009,-0.186023316273714,-0.137794882213933,-0.215187085011425,-0.19096303444033,0,0,0,0,-0.187469937853824,0,0,0,0,0,0,-0.172631111648685,0,-0.198308282929896,0,0,-0.126725126087248,0,-0.235273553910944,-0.133172613928235,0,0,0,0,-0.163663387990586,0,0,0,0,0,-0.141056431118499,0,0,0,0,0,0,0,0,-0.197772302333489,-0.181962852737417,0,-0.171529442047645,-0.18083929102062
